Program Code,Program Title,Program Genre,Air Date,Air Time,Duration
SH012638230000,Medicina de Hoy,"Special,Medical,Health,Interview,Talk",20150104,143000,30.0
SH012647010000,Texoma Marketplace,"Auction,Consumer",20150104,090300,28.0
SH012651190000,Reflexión Espiritual,Religious,20150104,190000,30.0
SH012651190000,Reflexión Espiritual,Religious,20150104,200000,30.0
SH012651190000,Reflexión Espiritual,Religious,20150105,173000,30.0
SH012651190000,Reflexión Espiritual,Religious,20150105,183000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,033000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,063000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,063400,31.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,073000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,080000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,083000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,083200,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,090000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,093000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,100000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,100400,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,103000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,110000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,110500,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,113000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,120000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,123000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,130000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,133000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,140000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,143000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,150000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,153000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,163000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,170000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,173000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150104,200000,30.0
SH012655620000,Beat Anxiety & Depression,Consumer,20150105,000000,30.0
SH012667040000,Day of Discovery,"Special,Documentary",20150105,013000,30.0
SH012670610000,Easy Yoga for Arthritis With Peggy Cappy,"Special,Health",20150104,010000,60.0
SH012670610000,Easy Yoga for Arthritis With Peggy Cappy,"Special,Health",20150104,200000,60.0
SH012686690000,Pulso Político,Politics,20150104,160000,60.0
SH012686690000,Pulso Político,Politics,20150105,003000,60.0
SH012686690000,Pulso Político,Politics,20150105,070000,60.0
SH012688940000,Kevin Hart: Seriously Funny,"Special,Standup,Comedy",20150104,054500,75.0
SH012688940000,Kevin Hart: Seriously Funny,"Special,Standup,Comedy",20150104,084500,75.0
SH012690370000,A Lincoln Center Special: Joshua Bell,"Special,Music",20150104,173000,120.0
SH012736960000,Sport Today,Sports talk,20150104,131500,15.0
SH012736960000,Sport Today,Sports talk,20150104,234500,15.0
SH012736960000,Sport Today,Sports talk,20150105,004500,15.0
SH012736960000,Sport Today,Sports talk,20150105,014500,15.0
SH012736960000,Sport Today,Sports talk,20150105,024500,15.0
SH012736960000,Sport Today,Sports talk,20150105,034500,15.0
SH012736960000,Sport Today,Sports talk,20150105,104500,15.0
SH012798220000,Final Descent,Religious,20150104,113000,30.0
SH012804020000,Place & Plate,,20150104,223000,30.0
SH012851660000,Inspiration Today Camp Meeting,Religious,20150104,080000,60.0
