MSO_Code,Device ID,Event Date,Event Time,Station Number,Program Code
01540,000000302e46,20150104,040342,60179,SH013745410000
01540,000000302e46,20150104,050000,60179,SH010942060000
01540,000000302e46,20150104,060000,60179,SH004948350000
01540,000000302e46,20150104,062216,31709,SH003484940000
01540,000000302e46,20150104,070000,31709,SH006856660000
01540,000000302e46,20150104,080000,31709,EP000018936973
01540,000000302e46,20150104,090000,31709,SH006856680000
01540,000000302e46,20150104,100000,31709,EP005267840534
01540,000000302e46,20150104,110000,31709,SH007656790000
01540,000000302e46,20150104,113000,31709,SH000405100000
01540,000000302e46,20150104,120000,31709,SH008999100000
01540,000000302e46,20150104,123000,31709,SH007196930000
01540,000000302e46,20150104,130000,31709,EP011775780050
01540,000000302e46,20150104,140000,31709,EP014195350017
01540,000000302e46,20150104,150000,31709,SH019699440000
01540,000000302e46,20150104,153000,31709,SH018798190000
01540,000000302e46,20150104,160000,31709,EP016328900040
01540,000000302e46,20150104,180000,31709,SH003602880000
01540,000000302e46,20150104,183000,31709,EP019494220038
01540,000000302e46,20150104,190000,31709,EP000168930652
01540,000000302e46,20150104,200000,31709,EP019218470001
01540,000000302e46,20150104,210100,31709,EP017396030019
01540,000000302e46,20150104,220100,31709,EP014195250085
01540,000000302e46,20150104,222223,42599,SH007294590000
01540,000000302e46,20150104,223000,42599,SH013854920000
01540,000000302e46,20150104,225841,11069,EP003051850013
01540,000000302e46,20150104,225857,10269,EP007199780111
01540,000000302e46,20150104,225906,31709,EP014195250085
01540,000000302e46,20150104,230000,31709,SH006856650000
01540,000000302e46,20150104,233500,31709,EP006724492936
01540,000000302e46,20150104,235815,10093,EP012647200111
01540,000000302ec7,20150104,000000,32645,SH000369920000
01540,000000302ec7,20150104,002944,31226,EP000037100926
01540,000000302ec7,20150104,004543,32645,SH000369920000
01540,000000302ec7,20150104,004549,31226,EP000037100926
01540,000000302ec7,20150104,004556,60179,SH013745410000
01540,000000302ec7,20150104,004604,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,004617,42642,EP019234000006
01540,000000302ec7,20150104,004624,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,004655,31709,MV000354490000
01540,000000302ec7,20150104,004748,30754,SH019685620000
01540,000000302ec7,20150104,004754,31709,MV000354490000
01540,000000302ec7,20150104,004904,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,004911,79051,EP010281890001
01540,000000302ec7,20150104,005028,35481,EP008033970145
01540,000000302ec7,20150104,023000,35481,EP000020872422
01540,000000302ec7,20150104,042955,10239,MV002074200000
01540,000000302ec7,20150104,043134,35481,EP000020872422
01540,000000302ec7,20150104,043156,10239,MV002074200000
01540,000000302ec7,20150104,043217,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,043231,31709,SH017359110000
01540,000000302ec7,20150104,043240,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,043246,42642,MV002275530000
01540,000000302ec7,20150104,043259,58718,SH012858230000
01540,000000302ec7,20150104,043734,10239,MV002074200000
01540,000000302ec7,20150104,044309,10239,MV002074200000
01540,000000302ec7,20150104,044624,58718,SH012858230000
01540,000000302ec7,20150104,044636,60179,SH013745410000
01540,000000302ec7,20150104,044702,32645,EP018803000001
01540,000000302ec7,20150104,044711,60696,SH008526580000
01540,000000302ec7,20150104,044723,54286,SH000000010000
01540,000000302ec7,20150104,044732,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,044742,58321,SP003046310000
01540,000000302ec7,20150104,044808,49848,EP011434310001
01540,000000302ec7,20150104,050000,49848,SP003095740000
01540,000000302ec7,20150104,070000,49848,SP003066140000
01540,000000302ec7,20150104,090000,49848,SH019658960000
01540,000000302ec7,20150104,093000,49848,SH017472810000
01540,000000302ec7,20150104,095700,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,104123,49848,SH020103500000
01540,000000302ec7,20150104,110000,49848,SH014874320000
01540,000000302ec7,20150104,111710,31709,SH007656790000
01540,000000302ec7,20150104,113000,31709,SH000405100000
01540,000000302ec7,20150104,113228,31226,SH019732610000
01540,000000302ec7,20150104,113241,32645,SH020520650000
01540,000000302ec7,20150104,121935,31709,SH008999100000
01540,000000302ec7,20150104,122001,62077,EP019919250012
01540,000000302ec7,20150104,122119,30754,SH002769000000
01540,000000302ec7,20150104,125112,42599,SH000000010000
01540,000000302ec7,20150104,125118,30754,SH002769000000
01540,000000302ec7,20150104,125131,45507,SH000199170000
01540,000000302ec7,20150104,125337,32645,SH020520650000
01540,000000302ec7,20150104,125455,30754,SH002769000000
01540,000000302ec7,20150104,130000,30754,EP000031281216
01540,000000302ec7,20150104,162235,42599,SH001148370000
01540,000000302ec7,20150104,163000,42599,EP000031281283
01540,000000302ec7,20150104,180913,35481,EP000020871508
01540,000000302ec7,20150104,182259,31709,SH003602880000
01540,000000302ec7,20150104,182700,35481,EP000020871508
01540,000000302ec7,20150104,183000,35481,SH020257310000
01540,000000302ec7,20150104,183159,42599,EP000031281283
01540,000000302ec7,20150104,193000,42599,SH007795570000
01540,000000302ec7,20150104,200000,42599,EP000186930566
01540,000000302ec7,20150104,200136,30754,EP019222940012
01540,000000302ec7,20150104,200213,11896,EP019222940012
01540,000000302ec7,20150104,200245,30754,EP019222940012
01540,000000302ec7,20150104,200259,11896,EP019222940012
01540,000000302ec7,20150104,210000,11896,EP011583840126
01540,000000302ec7,20150104,210524,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,215211,11896,EP011583840126
01540,000000302ec7,20150104,215225,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,215233,11896,EP011583840126
01540,000000302ec7,20150104,215255,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,224353,11896,EP003803410371
01540,000000302ec7,20150104,224406,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,233051,11896,SH007302710000
01540,000000302ec7,20150104,233100,99993,MP_MISSINGPROGRAM
01540,000000302ec7,20150104,233607,11896,EP019661800052
01540,000000302ec7,20150104,235651,99993,MP_MISSINGPROGRAM
01540,000000302ecf,20150104,094815,18822,SH008391950000
01540,000000302ecf,20150104,100000,18822,SH016228520000
01540,000000302ecf,20150104,120000,18822,EP011667880003
01540,000000302ecf,20150104,210107,18822,EP018402520003
01540,000000302ecf,20150104,220000,18822,EP018402520004
01540,000000302ecf,20150104,220059,99993,MP_MISSINGPROGRAM
01540,000000302ecf,20150104,230000,18822,EP018402520005
01540,000000302ff5,20150104,000000,55205,MV003865650000
01540,000000302ff5,20150104,010000,55205,MV001665350000
01540,000000302ff5,20150104,010300,52199,EP019368580010
01540,000000302ff5,20150104,020000,52199,SH017613070000
01540,000000302ff5,20150104,023000,52199,SH017697130000
01540,000000302ff5,20150104,030000,52199,SH020293080000
01540,000000302ff5,20150104,033000,52199,SH020733910000
01540,000000302ff5,20150104,040000,52199,SH020126450000
01540,000000302ff5,20150104,104956,52199,SH017697130000
01540,000000302ff5,20150104,105153,11913,EP005267840534
01540,000000302ff5,20150104,110000,11913,SH007656790000
01540,000000302ff5,20150104,110813,24634,SH004010240000
01540,000000302ff5,20150104,110912,10149,MV002233590000
01540,000000302ff5,20150104,110918,24634,SH004010240000
01540,000000302ff5,20150104,110927,10149,MV002233590000
01540,000000302ff5,20150104,111005,11221,MV000497020000
01540,000000302ff5,20150104,111101,10149,MV002233590000
01540,000000302ff5,20150104,111343,11221,MV000497020000
01540,000000302ff5,20150104,130000,11221,MV006650740000
01540,000000302ff5,20150104,150000,11221,MV005607090000
01540,000000302ff5,20150104,170000,11221,MV003874590000
01540,000000302ff5,20150104,190000,11221,MV004156940000
01540,000000302ff5,20150104,210000,11221,MV006650740000
01540,000000302ff5,20150104,230000,11221,EP000174760060
01540,000000302ff5,20150104,233000,11221,EP000174760156
01540,0000003030cd,20150104,000000,11150,EP015676680039
01540,0000003030cd,20150104,010000,11150,EP015676680055
01540,0000003030cd,20150104,020000,11150,EP015676680056
01540,0000003030cd,20150104,030000,11150,SH013580510000
01540,0000003030cd,20150104,033000,11150,SH020351380000
01540,0000003030cd,20150104,040000,11150,SH020942360000
01540,0000003030cd,20150104,043000,11150,SH017891420000
01540,0000003030cd,20150104,050000,11150,SH018571220000
01540,0000003030cd,20150104,053000,11150,SH020561900000
01540,0000003030cd,20150104,060000,11150,SH018341190000
01540,0000003030cd,20150104,063000,11150,SH015138970000
01540,0000003030cd,20150104,070000,11150,SH000000010000
01540,0000003030cd,20150104,073000,11150,SH020351380000
01540,0000003030cd,20150104,075800,11150,SH002830790000
01540,0000003030cd,20150104,082700,11150,SH000390600000
01540,0000003030cd,20150104,083027,58812,SH006197570000
01540,0000003030cd,20150104,084029,10145,SH017672160000
01540,0000003030cd,20150104,084643,60179,SH004948350000
01540,0000003030cd,20150104,095735,20492,SH008122080000
01540,0000003030cd,20150104,095935,20492,SH008122080000
01540,0000003030cd,20150104,095952,68678,SH018614720000
01540,0000003030cd,20150104,100000,68678,SH018614720000
01540,0000003030cd,20150104,100007,68685,SH013142040000
01540,0000003030cd,20150104,101502,67581,SH015573410000
01540,0000003030cd,20150104,101546,68632,SH013118420000
01540,0000003030cd,20150104,135756,14771,EP016806140007
01540,0000003030cd,20150104,140000,14771,EP016806140005
01540,0000003030cd,20150104,145600,14771,EP020733380006
01540,0000003030cd,20150104,150000,14771,EP016806140004
01540,0000003030cd,20150104,160000,14771,EP016806140008
01540,0000003030cd,20150104,170000,14771,EP016806140002
01540,0000003030cd,20150104,172013,11150,EP015103710057
01540,0000003030cd,20150104,172350,14771,EP016806140002
01540,0000003030cd,20150104,174001,11150,EP015103710057
01540,0000003030cd,20150104,174507,14771,EP016806140002
01540,0000003030cd,20150104,175040,11150,EP015103710057
01540,0000003030cd,20150104,175315,14771,EP016806140002
01540,0000003030cd,20150104,180000,14771,EP012124070064
01540,0000003030cd,20150104,181528,11590,EP000031281283
01540,0000003030cd,20150104,181546,11896,SP003085720000
01540,0000003030cd,20150104,181616,11428,SH015073210000
01540,0000003030cd,20150104,181935,11590,EP000031281283
01540,0000003030cd,20150104,182124,11428,SH015073210000
01540,0000003030cd,20150104,183000,11428,EP019494220038
01540,0000003030cd,20150104,185859,11590,EP000031281283
01540,0000003030cd,20150104,190012,11896,EP000000351217
01540,0000003030cd,20150104,192010,58812,EP016890780023
01540,0000003030cd,20150104,192125,11896,EP000000351217
01540,0000003030cd,20150104,200100,11896,EP019222940012
01540,0000003030cd,20150104,200611,11754,EP019222940012
01540,0000003030cd,20150104,203325,42697,SH015193740000
01540,0000003030cd,20150104,203425,11754,EP019222940012
01540,0000003030cd,20150104,210000,11754,EP011583840126
01540,0000003030cd,20150104,220000,11754,EP003803410371
01540,0000003030cd,20150104,220015,21247,SH003298970000
01540,0000003030cd,20150104,230000,11754,SH003637210000
01540,0000003030cd,20150104,230000,21247,SH015976950000
01540,0000003030cd,20150104,233000,21247,EP009311820040
01540,0000003030cd,20150104,233500,11754,EP001152646461
01540,0000003031f7,20150104,000000,12574,EP012150420037
01540,0000003031f7,20150104,000654,14873,MV000551550000
01540,0000003031f7,20150104,010000,14873,MV000369090000
01540,0000003031f7,20150104,031500,14873,MV003483470000
01540,0000003031f7,20150104,105902,14873,EP000004900082
01540,0000003031f7,20150104,105917,99993,MP_MISSINGPROGRAM
01540,0000003031f7,20150104,112339,14873,EP000004900082
01540,0000003031f7,20150104,112400,14873,EP000004900084
01540,0000003031f7,20150104,112416,99993,MP_MISSINGPROGRAM
01540,0000003031f7,20150104,115443,14873,EP000004900084
01540,0000003031f7,20150104,115700,14873,EP000004900085
01540,0000003031f7,20150104,120501,99993,MP_MISSINGPROGRAM
01540,0000003031f7,20150104,123529,14873,MV002762350000
01540,0000003031f7,20150104,130719,10179,EP005544700493
01540,0000003031f7,20150104,140000,10179,EP019268370001
01540,0000003031f7,20150104,141327,10093,MV002268660000
01540,0000003031f7,20150104,142348,99993,MP_MISSINGPROGRAM
01540,0000003031f7,20150104,152320,10093,MV002268660000
01540,0000003031f7,20150104,152358,99993,MP_MISSINGPROGRAM
01540,0000003031f7,20150104,161128,10093,MV002268660000
01540,0000003031f7,20150104,161209,11006,EP003077660578
01540,0000003031f7,20150104,163000,11006,EP003077660448
01540,0000003031f7,20150104,170000,11006,EP003077660300
01540,0000003031f7,20150104,173000,11006,EP003077660527
01540,0000003031f7,20150104,173727,11158,EP013187710083
01540,0000003031f7,20150104,173905,10093,MV002483970000
01540,0000003031f7,20150104,174151,10918,MV001426430000
01540,0000003031f7,20150104,181306,11590,EP000031281283
01540,0000003031f7,20150104,193000,11590,SH007795570000
01540,0000003031f7,20150104,200000,11590,EP000186930566
01540,0000003031f7,20150104,203000,11590,EP017390090035
01540,0000003031f7,20150104,203120,99993,MP_MISSINGPROGRAM
01540,0000003031f7,20150104,210140,11590,EP002960010269
01540,0000003031f7,20150104,210157,99993,MP_MISSINGPROGRAM
01540,0000003031f7,20150104,213221,11590,EP012792980077
01540,0000003031f7,20150104,213235,99993,MP_MISSINGPROGRAM
01540,0000003031f7,20150104,220303,11590,SH003298970000
01540,0000003031f7,20150104,224955,99993,MP_MISSINGPROGRAM
01540,0000003031f7,20150104,231807,11590,SH015976950000
01540,0000003031f7,20150104,231840,99993,MP_MISSINGPROGRAM
01540,0000003031f7,20150104,233000,11590,EP009311820040
01540,0000003096fa,20150104,000000,31709,EP010855880008
01540,0000003096fa,20150104,003500,31709,MV000354490000
01540,0000003096fa,20150104,023500,31709,SH020733910000
01540,0000003096fa,20150104,030500,31709,EP011775780019
01540,0000003096fa,20150104,040000,31709,SH000000010000
01540,0000003096fa,20150104,043000,31709,SH017359110000
01540,0000003096fa,20150104,050000,31709,SH018798190000
01540,0000003096fa,20150104,053000,31709,EP000820920190
01540,0000003096fa,20150104,060000,31709,SH003484940000
01540,0000003096fa,20150104,070000,31709,SH006856660000
01540,0000003096fa,20150104,080000,31709,EP000018936973
01540,0000003096fa,20150104,090000,31709,SH006856680000
01540,0000003096fa,20150104,100000,31709,EP005267840534
01540,0000003096fa,20150104,110000,31709,SH007656790000
01540,0000003096fa,20150104,113000,31709,SH000405100000
01540,0000003096fa,20150104,120000,31709,SH008999100000
01540,0000003096fa,20150104,123000,31709,SH007196930000
01540,0000003096fa,20150104,130000,31709,EP011775780050
01540,0000003096fa,20150104,132208,30754,EP000031281216
01540,0000003096fa,20150104,161439,42599,SH001148370000
01540,0000003096fa,20150104,163000,42599,EP000031281283
01540,0000003096fa,20150104,193000,42599,SH007795570000
01540,0000003096fa,20150104,200000,42599,EP000186930566
01540,0000003096fa,20150104,200412,48999,EP001031150200
01540,0000003096fa,20150104,200515,36209,EP006639650032
01540,0000003096fa,20150104,210000,36209,EP011878250068
01540,0000003096fa,20150104,210000,48999,EP005697720059
01540,0000003096fa,20150104,213000,36209,EP012626490011
01540,0000003096fa,20150104,220000,36209,SH019538260000
01540,0000003096fa,20150104,220000,48999,SH014066590000
01540,0000003096fa,20150104,230000,36209,SH018684900000
01540,000000309724,20150104,000000,31709,EP010855880008
01540,000000309724,20150104,003500,31709,MV000354490000
01540,000000309724,20150104,003651,99993,MP_MISSINGPROGRAM
01540,000000309724,20150104,003658,49788,EP013600540061
01540,000000309724,20150104,010000,49788,EP015866820053
01540,000000309724,20150104,020000,49788,EP003267331272
01540,000000309724,20150104,112114,49788,EP013600540118
01540,000000309724,20150104,120000,49788,EP013600540060
01540,000000309724,20150104,131325,49788,EP017779720015
01540,000000309724,20150104,133000,49788,EP017779720038
01540,000000309724,20150104,140000,49788,EP017779720040
01540,000000309724,20150104,143000,49788,EP017779720043
01540,000000309724,20150104,145700,30754,EP000031281216
01540,000000309724,20150104,163000,30754,SP003085720000
01540,000000309724,20150104,175209,10179,EP019268370005
01540,000000309724,20150104,175220,31709,EP016328900040
01540,000000309724,20150104,175226,31226,SH019732610000
01540,000000309724,20150104,175302,42599,EP000031281283
01540,000000309724,20150104,193000,42599,SH007795570000
01540,000000309724,20150104,195916,58515,EP009311820017
01540,000000309724,20150104,200000,58515,EP009311820018
